Income,Debt,Net_Worth
55672.06417595511,-15704.311044760057,43043.87981308701
36730.521209301885,-15682.214191518933,15802.63688011244
73990.35404802575,-2048.681417206523,85463.69941949067
36715.49302117575,-12869.099918981421,28087.06171737884
95588.5055654242,-3529.677146342175,92453.29890148943
40137.70595107438,-49544.571302264405,-23765.9605898753
41155.72904900736,-88515.89955185995,-60518.32866712767
104637.93216148858,-2251.939011973673,105196.08565233297
25832.36569940585,-93109.68702206058,-88603.27758420308
7194.397769514947,-22180.546481662834,-4859.774615707169
1460.2510716047343,-10681.640288358061,-10802.92766047653
70352.87263312929,-2399.2987421871626,100384.50358688945
48419.94835303398,-20831.89490314181,50667.215956053275
60883.26738989382,-47471.54670592854,11597.22999149012
11974.074674672174,-36836.33573350949,-25925.631084150467
7330.627561413933,-1545.9368848813938,15740.505816552835
732.5738132834391,-2270.8747217475743,15493.425190716243
21584.363075753463,-15468.777936482631,-10264.705435089336
44569.86878324723,-10499.08828140147,16207.025848298894
24899.093378057536,-7933.982751976786,10744.762570536936
28765.97814142156,-9897.005353665349,24696.348619494856
117253.07614907208,-48810.15093470148,73411.66111944657
21405.130721255588,-79448.77783630283,-47345.93256520875
36076.25140361606,-15580.994525326008,8498.281594636966
76543.58688598509,-70969.26204728671,-17587.113790990392
25254.006564958985,-11635.933921717487,22198.21459626295
48654.52376765427,-19412.936579685727,20959.624458316197
99157.03218421534,-7686.626129183658,71285.5274111453
149309.52076873338,-30689.233859146338,120070.92436918085
7954.0939657417985,-115870.01903928966,-99984.1681913611
130583.13815210394,-27751.85477430288,101610.7120565883
33875.13904977653,-13286.322858200525,16010.332329751114
14936.772717569787,-31308.168554264514,-17965.01815815379
30729.348368534876,-3934.73532756932,23088.785416957726
195682.65487902958,-65854.7530699892,116347.43068963871
33924.56463336799,-20980.02546609704,5797.732397366634
19930.80160502499,-17899.662357183053,7243.938297980081
50174.31369788298,-26446.882816198813,26944.216295449165
13731.423385780148,-29407.591594554808,-13995.570149106457
3944.765248811752,-2234.4596176699492,-8241.179187391992
6898.760985620793,-34429.4018857314,-29345.67252146728
6850.921203350356,-8309.452976745313,-23229.182237823505
8237.995077833648,-37547.93583808601,-27525.17412139846
7473.003303375827,-51869.42141945157,-30107.84103794007
51204.202553790325,-48882.86837986438,-12419.987146495116
10037.317851724081,-24122.427092247075,-19944.385973700548
21206.96578974026,-22029.695401398905,2468.3381754426514
113548.70625641789,-4625.179048927527,121451.9535517652
32119.057082329684,-44795.835229122844,-17159.024309794655
55064.454182619025,-9499.298073258196,38642.65281670187
9456.425855660824,-20596.79312699168,-30829.598695491688
10677.549049754753,-10033.739899912263,1678.190442923553
2086.3606358782654,-4310.165847218886,18196.95519009682
9252.367203279044,-29791.72720427767,-17765.775381351865
16327.405931557276,-1675.912791777491,14428.703347942652
9740.590874155398,-41426.697837542415,-28465.283855717164
4644.2953930183785,-11463.597976616897,-6930.222623084539
6427.810674667627,-4.041062292080212,-1706.3741102257518
30881.467168268955,-21469.707384133355,17644.558940912655
11554.61031725483,-1439.5497708375653,12372.675777534809
22649.055775545927,-9695.943297293392,13129.244997589109
35000.25923571652,-36825.07276779969,-11578.47380486567
58622.87170062711,-1942.2241397648036,69715.7268802099
2005.2865050007713,-54853.66692644359,-46201.35296811172
80324.71219130598,-114.8171158918817,74680.68670174107
49429.68451836482,-8503.685192744866,50944.247862439326
4264.771518816713,-40516.705389333125,-41227.64225436848
103406.73492440453,-11405.771853592492,84180.92814570166
126834.6773189464,-3223.9614823138054,116013.68466182971
3151.1413780081702,-13399.580026944239,-27959.124179816983
16208.84215643254,-9457.48915466268,11466.776805951917
82046.75916133213,-55490.28411411087,8245.026263837754
68967.86201071541,-11277.826358815193,45405.597339242595
10198.981603090024,-46667.31473194052,-57224.21321963583
11744.951559076662,-66733.22723112085,-55848.97259995312
23139.255501218486,-17065.16017629889,4570.890722200875
33133.12823343072,-72219.4221948359,-42353.25609326883
48150.0917029276,-14211.582316785481,23512.732439436357
23015.628150017557,-99792.50856506148,-88499.21794941032
31044.555461045882,-2805.9072543708453,32882.346842140774
68811.44701949212,-34848.40933979965,28457.518362607592
1868.6476160739232,-20425.535046934598,-15393.304215499229
14546.831094119862,-14713.479412875393,-9019.135179997756
62474.593747801286,-30048.260022159833,34236.96115335228
112788.33771653067,-36507.394279053726,89313.72381063759
35838.955610420046,-131.18449475239237,41569.42911959549
37976.47511765345,-5479.95967113627,28372.377264352377
5668.066927033169,-37453.00593805999,-29212.94930746755
29657.162304177542,-32933.06655502417,-5682.555996148756
38030.339952764494,-101483.78823121624,-63374.646431504465
13884.640163032665,-42943.49573270221,-32314.966091154583
15683.730593927192,-90339.21265130637,-76298.83411623309
23683.249240123598,-36374.316086312625,-10570.133315447274
1013.7680375157257,-10616.887470097945,-19536.706428401725
19436.238062806788,-3340.181346361077,5937.268446545926
11877.846781181493,-45673.577283434424,-47681.156040565045
19837.461511599133,-30997.31392356075,-27162.563456998716
6378.155164239063,-1481.5696335462599,-7276.24139151199
110603.99499715124,-13390.978761232713,98807.64130395983
45019.94069397799,-94257.31537632343,-58165.24983726428
56831.647894651585,-20818.493819650514,41149.298717312035
77835.45161888956,-17007.551252176472,61175.037854238704
34501.821092444254,-18358.055911499967,-3541.2769534362487
4546.604725872792,-7029.271777577874,4067.088790511816
38512.918164741124,-13799.563576775105,32821.34104388312
44196.15289356868,-13852.17253356112,20405.353611659026
68410.83244042046,-1613.2602220829344,70999.48764728745
28251.732469149105,-43774.67914839149,-24087.929053334377
6824.2333364656115,-16161.552679913093,-8360.615575964128
16688.109013085195,-51809.48519348694,-47766.360249951395
22555.74127373117,-56983.28063216572,-52358.60388378031
51911.230581093085,-7147.489330621875,40935.569354341525
42289.08606007098,-32131.677704139285,8920.118893183331
22010.337982590307,-19175.785732822296,-1142.24468637803
215309.7886084906,-63647.11617907079,139822.36684719424
46541.650423360465,-7290.4664089889175,35252.19339306017
13539.726437839996,-33978.71335150334,-17746.039387856006
5367.150231244343,-28075.838935292704,-23157.619005273733
8294.414629491293,-10499.55586170477,-380.1309262213424
14115.342469757048,-4406.3472744206265,3007.843190794093
8758.243747714701,-31635.544907562853,-11160.122012686557
10324.58727272902,-40250.81261356413,-41687.95870638292
16780.292410772327,-11377.580719805303,10278.31466183421
9520.12168314435,-31054.981880414944,-9715.94926767098
113537.57246779576,-15082.296617441023,103264.3567778437
4181.785629600008,-37469.82512498252,-35313.28176603081
37170.617505635135,-6664.89377118213,25222.753267823213
26415.277824465116,-66276.94185818975,-29500.787523262075
201932.108300796,-10165.454782038563,177536.90426614071
5941.367284870245,-13755.819455650168,-17515.694774576357
25362.89968712152,-1795.4286853111826,19591.89334689312
174452.98320633575,-3547.031290701341,183282.4894907544
100312.20309840774,-21761.552639652182,82348.32681916452
84933.15170180898,-9342.554016771737,65910.14009993478
14913.754176675231,-54141.73523241019,-42331.058109583995
9369.976639324375,-444.0721708332512,2782.67302752818
55227.97993408918,-14297.269669641215,33832.82034211261
132519.25474799777,-12345.04834024929,129963.10199331628
40682.52109523711,-585.5055500963134,26379.584252505745
42386.37807292933,-3984.294699137661,54489.891931135404
16423.751540532543,-16014.777164272364,8691.271278106407
73373.68792060443,-20369.31657701976,63912.98804962165
10353.899107303541,-15540.026497191659,-9815.522510140701
19554.39065596163,-22710.589125399678,-4655.605660229142
27707.227503491526,-27125.801638905505,-13750.092280661098
35424.24813223493,-299.2017137445815,29878.422347822318
13880.62917848029,-18713.960098998567,103.2175559132329
6099.163607206772,-99312.66663028914,-80252.8724052684
47159.98287146782,-21958.65364754477,14129.761055898536
17028.16842182709,-33953.496396716895,-20580.387344742463
43522.65341462218,-11213.057390696411,30796.603821600547
8383.23763853399,-44615.46392012993,-50190.118303520794
32806.06890142638,-44473.7827946904,-5754.2214756800195
38027.36240645389,-22100.187786082697,8687.2713029451
2660.7325728560663,-111908.32753607535,-111201.49847498952
20519.18006902116,-4024.812218531247,11974.874131371138
7217.466341596581,-512.787601754016,-1188.7063173541783
3273.612938626244,-44110.92251879348,-40907.75943497278
230060.06556976622,-49376.13924197839,178527.8305421076
19456.50112597101,-3842.0666063541194,11895.855696830236
83003.53068849492,-9260.341930441045,66458.57254125044
14694.44171467007,-531.2469811939501,17358.441441305677
57207.06755101758,-10414.836475549699,63328.40376039073
71403.31114141044,-44502.913563843365,28299.269905958343
45272.329708456986,-21891.8782671621,33341.63359040617
31892.832202263588,-12835.720292800248,5154.892657928713
26537.89067526889,-13944.001894780962,14171.503173425623
21452.16508519874,-40.636280830434444,10437.84561465764
132627.80241103904,-10691.70071733621,107166.85241838382
88780.3535570899,-31192.652596815522,50193.98688568402
167658.81947078457,-109714.96362855539,69862.84918636491
6636.427091805278,-56331.44995874074,-40194.86458023901
65627.56817302537,-716.333502465495,67341.28189110388
139306.36326306203,-68648.81247666776,55330.54518749495
9997.790485039885,-45863.180721304576,-37828.19675014406
3440.5158736248436,-45475.16545046998,-39017.64948782779
67569.6576594311,-18374.443585693378,50950.576369523704
42721.357209933485,-15225.198779855871,9058.22259527016
92203.85706607389,-10825.46909946939,72475.20948640577
7527.91232070963,-2038.565719028126,4848.568960194338
79302.50555159341,-7772.269512990825,76893.14513377448
11258.988653351147,-8494.914255028,-19197.20381267632
8935.7599482759,-19853.93653678101,-12539.416343303694
8972.232827997535,-41283.71647820147,-30880.995951414418
84255.16412820043,-19262.777658469648,73488.50635489292
54710.68195079845,-1787.5467018745226,59851.71109129829
37018.79781730222,-94952.8021319027,-52108.29112651243
22223.070083903407,-85796.37487056131,-71572.70985367724
104860.13336471662,-46139.97707183753,39640.13492164601
24915.637484872248,-142429.33450079832,-121444.22458654008
84804.13314240349,-23589.62329938869,71230.8280951004
28913.74405569402,-98717.882393487,-55869.59306254866
23655.978290886855,-2358.475603475095,28402.993710389615
31058.052994980128,-13656.086989388306,21695.374233609164
17932.263771532103,-7661.529881957732,14067.130373434025
68838.86564684697,-6538.452736569246,56739.225442669915
34930.140784779804,-4552.70962113255,29076.828228111055
13212.126549853261,-29218.67917175943,684.142636357139
114916.99247752917,-45604.62873369479,59886.78368591561
24216.587117935564,-25903.7196808748,14460.655344159277
39214.119108888175,-4768.560470034755,31225.277093932837
118474.78043548131,-49999.900374439625,81729.20115199247
48939.96519286653,-30314.30964652191,4557.505451369241
6215.730792888988,-14738.813843333426,-2664.0410387979473
140530.83419661046,-33637.72971201204,99525.40312512219
49403.846446741314,-9029.300837961513,26221.873689537926
20391.31577756547,-12702.406034818885,9874.25016685604
7498.841030821291,-74843.56205888114,-57250.00314210016
79000.06978401335,-10296.03398671392,60254.621411364475
48388.775378142614,-19045.684113896827,14352.931659661775
38120.69290245141,-66256.76412785251,-29054.518868750652
112165.16652682227,-36901.42955531197,74389.3836837385
77699.5006848036,-1926.6603742221826,81256.03658612641
8224.566006317044,-4780.531902139673,12939.979817822252
18678.127569790024,-236.17493171920844,17847.800825345876
14283.480927441897,-29902.401204044745,2936.112871339783
68118.40309342058,-17808.473610307014,52552.27692846648
1705.3769928918966,-4325.634017703105,-6084.5220848802055
42185.67781930715,-95055.55029945666,-68985.54607117779
71870.68579298894,-22628.965638853882,46615.124950973375
104683.3672192969,-8307.933909276142,93011.5638559094
20933.729677254632,-20830.65156157547,9706.126078493868
86090.39817705016,-34147.45578819769,56567.77862952101
5862.194254938867,-2379.0640431015245,-8310.561004488829
93687.19786058438,-9635.255297552787,85774.48642714196
6818.981526403542,-49346.58907052556,-35812.29582683148
25315.731560493216,-18466.971646720416,22129.073507651126
79800.2681663245,-23727.903828174105,64947.40401229099
8121.089496020809,-17012.145504069336,-1282.5894649337488
13019.651122237547,-1346.7812670047108,12273.729801384472
64052.15488224527,-5436.656922755809,62498.61801372396
63654.808599584736,-17692.90702266828,58456.95058397804
51242.210436869536,-7040.75424747072,30873.68221460232
59200.085454380845,-1538.1365860838052,54167.55559612748
39123.45505978191,-55669.68139162292,-24271.913819403417
14504.184962970496,-119205.03309585719,-100909.31694562545
21209.15968966317,-47271.80809703227,-13760.426650861224
10020.063725826592,-57680.29806808435,-53629.977209468496
119543.80696618259,-8311.25168127634,87329.51161021186
43780.45273182993,-97040.23064576364,-57381.985364178414
25612.282973951118,-6579.241405241347,28167.778888883833
30995.375316058165,-90742.35954606155,-54370.68520050458
147141.18684986056,-157884.41795967886,-6461.368631712537
8323.477506425033,-37314.98345054046,-31791.43896286022
44122.2304554277,-119127.29668279339,-87795.37358956356
35249.72203965887,-25287.010876782188,15115.654379121355
47267.215900153635,-9014.582174769585,29909.8156250378
913.8090203248618,-17234.05028978429,5520.726064345134
102834.67612703484,-27009.637912848535,81530.11029773146
134499.4268345626,-2276.691066415316,126416.25274260777
41635.77319716988,-29213.08810184853,6308.832621435068
59643.53702629791,-119181.60623626165,-60467.51127609962
127873.46789228132,-6325.618233460011,119152.8304386038
61419.87266962591,-47192.47308468735,25395.737340238105
8275.525456206085,-71546.01716853771,-61406.330014891166
42935.10749262801,-86312.67107677487,-50693.88097323214
46661.04285170075,-96668.15083344596,-31102.701130187386
27593.725196141055,-22110.44166170863,5976.366849634649
66674.51519416961,-113572.16354578068,-39209.251591922104
136183.84428812374,-42479.13671172521,87622.44250195094
129893.81065270587,-5290.355234425688,128234.61169572541
29968.214815180883,-19439.484964149608,13639.829762463229
6008.935227589209,-38010.69836763755,-50898.25606100987
209458.69945603533,-8524.262999393877,221087.18756124785
91285.90554092215,-30700.846573840587,73491.50357630703
6657.29798585317,-32952.41236556889,-30267.067541175595
126815.39704816381,-5327.176313955288,110465.52332964996
101971.19656134317,-24978.161631259736,80468.65106811895
36577.56929843246,-44303.23896124188,-6858.692668665448
44735.68934145374,-20728.22835479808,27564.150472287954
25458.242170450678,-365.30867663101,27008.707455760563
2815.907462164689,-272.38691552712856,7605.930439696822
20413.244315037056,-13249.685754603202,21636.61555435192
81190.39555330893,-78189.48531157205,8681.942293023345
232.13920331714425,-7789.433128917509,-18053.848914699774
20285.694829508437,-30183.4837516566,3727.839604976356
25388.90474273391,-7533.788391915292,34261.261985701494
38544.15120619409,-11643.641056396671,58421.07749491827
126196.27380765208,-56524.55105262376,58436.782422632336
21258.855544539503,-39153.75916879191,-15466.083492749658
21305.324297924763,-3007.8486911000696,-2523.5114250651786
66875.44758327828,-16795.33052340536,55611.608623665015
30093.88867461697,-888.1097940675642,23723.77589888168
12719.123685136268,-19669.192639074172,12284.388994311628
30114.117528807754,-32579.828006866366,-10211.860178244431
7590.996096569353,-3783.9976031087526,-13084.831886212018
9702.725160404838,-10227.630969811034,-5237.543216431393
34494.40214014088,-15216.79452848551,-477.27010051600155
27143.81081280035,-75596.50704891329,-40941.70169103984
123164.63676264064,-149968.68227707053,-47454.87597699309
22501.729151986412,-1378.5318654504822,21407.77309836752
43445.1191892636,-42939.746409017236,-20272.745418315608
50019.538625892405,-13943.274729164668,32873.28585136132
659.0472412829613,-14950.028306525193,2142.8004928031078
54463.40985179945,-42105.04352986025,15964.845236297146
9802.932009962411,-75187.49978511517,-74019.5038248021
162299.91361362132,-90434.36359761617,71553.51512661431
8047.3452155090035,-25820.188303363913,-17592.674367410447
26775.055726830342,-13253.97001948242,18247.389165781977
4460.671882525156,-46471.32928731296,-55679.24103759607
288404.080757538,-8670.544268363185,285659.2092276481
34877.34328291131,-24908.485228553207,-17075.058261669652
45240.966204447286,-13322.052356299608,25620.06832450957
3471.6025414127084,-32068.494689633815,-33479.630572736554
69306.81276079995,-8248.85606665529,67391.22495485704
11780.14191251316,-6380.687018533278,5625.763420748573
114165.74284058152,-75118.67945369061,24991.43284832804
11479.441408041666,-3220.9985611137536,-1591.4884112422387
10578.521490440793,-21154.03675229453,-8588.715166379669
1861.7170928836083,-7486.658066715754,-6415.614392477708
31939.289664773198,-1191.2398114159996,24956.808756999733
41602.20518380903,-1100.505168339813,35693.36212034942
3398.3470089578236,-5779.222303749805,4580.804676800908
74700.12967991861,-60470.42945612168,9052.774495104783
30191.732514681087,-9958.581200041483,19352.23887434887
37157.88272962984,-90148.74337607279,-31291.49476563752
29059.073589379015,-26141.119475215914,-11318.87225467613
25604.910063746065,-17213.71829445263,-10127.23554645315
41008.17285689374,-26031.3630358231,22812.70646905671
8435.150338047773,-21813.4307698526,-20164.711044745858
10040.254310431275,-42660.91105648045,-35803.032023475374
98947.46641480702,-9959.305451961793,81176.59718153409
146045.58546323428,-13064.606175678797,130382.97787988037
23365.109373756928,-67356.18682141561,-28005.696326695266
15786.5682846333,-87817.83350832452,-64009.980637510016
51641.16325472286,-66924.18687591921,-6660.788502326586
26274.478380362314,-16313.27680492482,-4201.068982488961
1285.7074366323513,-45473.71474654582,-55699.54467544216
8489.18016497553,-19407.13537235045,-39308.74180222919
62934.16299265227,-20647.168498421088,34193.186283403644
53782.489115876786,-6870.326001481353,56479.19497825201
1373.492894222005,-26830.762907219825,-20287.80485551411
12549.64869333525,-6178.856324229923,4155.659739584087
13138.07894754655,-12084.47008718755,830.6060231784692
55720.73614139259,-57936.895358710644,-9105.01464307211
995.3690646069703,-6960.829797393092,-3917.8719087682803
5496.802930068641,-2214.5081100907883,10941.077614784
80450.92136481208,-2145.124712068639,62146.92877863871
9833.885472589267,-84797.16879850638,-71966.80644754364
52884.954446028845,-21212.542035473987,40996.76112010153
13602.431110449761,-15799.102494049912,-6347.674273233847
5237.001674243566,-49960.98124985499,-37716.97345440558
13930.975820572365,-54204.83996642909,-12127.3197011312
64054.740654851594,-12112.593721886627,50898.71900309605
96791.81687269648,-35487.68331499046,65237.204057759256
88662.54999877822,-44237.09199177786,37044.88717038645
25307.124473754422,-31895.966170416617,-4776.330070641691
55143.83892022975,-4931.917530841479,54814.63763921131
11469.67051644904,-62595.93848225844,-49177.84456310802
17346.67943062584,-23236.870817127714,-16087.14458359044
113329.93143154522,-9958.317058213312,105435.23208658642
654.3594198142501,-16613.464835633044,-1337.1460286424244
4469.356981522456,-1148.8522710810682,7806.862355586661
11652.51401199076,-4104.39347539992,17167.992427309247
1344.5267612158443,-43514.97220536421,-44540.565144274646
10010.150164513638,-0.3490446915129697,17508.80351405923
43738.43643721833,-16164.709506398132,30366.405312985462
27359.31591839002,-22176.373228016193,-4326.1646064984925
111593.15104109138,-1685.5070746949075,113092.85401438522
85034.79515097392,-108444.52608836327,-33326.69757179246
20913.640258451604,-7690.360355493384,6894.477154110301
15016.312607363927,-10880.735284025106,6028.860396262562
23876.990405426888,-10869.690741718758,15979.742397509372
44615.887507165266,-7857.18090676184,24866.381949632138
15603.085490763644,-44.24727691155174,26098.695925680855
48928.11227735438,-39207.28713224062,15440.88792811849
26331.801963990558,-102197.30456708246,-82912.78695920075
40153.36832574222,-7619.43091332633,17158.08944792414
28646.269754555604,-32634.371803817616,-5437.147840076324
17439.99876311666,-40631.818238418724,-27651.25661391367
148263.36105761016,-56600.316841111046,92794.44878702934
72112.72518663181,-16478.11738161677,52003.44119345937
7547.724906151043,-10826.122261780476,-23352.965963079532
101425.2463859662,-11804.39757943906,85737.37942351555
33416.016483095824,-37408.636079772696,-7048.810707360002
112476.97451448717,-50911.94251890159,67901.64224332618
80435.72269649501,-6012.633949249195,67441.09200113532
27687.830962930366,-13905.907199003412,30568.670497652616
1136.2794738770058,-69665.33247531098,-87645.45850795155
15645.027388824334,-49304.35106188113,-20547.64869503055
39004.38778398981,-125709.28616047128,-88948.08808526251
50184.86659672682,-42103.00314960122,16677.712170561157
14912.733996446945,-14986.443686509932,724.3051505243433
7503.720941535777,-26794.65069899874,-7895.374397208272
90069.35435811958,-32453.91661238773,53741.818100203745
208031.2081593617,-2451.1366636449334,194593.86724393867
37294.72734860435,-23590.586590572315,27909.183630742664
9417.743183003697,-37066.05370070483,-28783.11697652255
15893.823586446642,-5493.222909388341,12616.185413300407
928.0943705383004,-45510.099179223354,-32234.4856682371
122844.42638467785,-26295.719014408285,86229.15494932521
6264.0521923101505,-91235.56533331542,-79016.6041646127
42962.033443407796,-1300.452315663375,35762.633563115516
16014.066430139645,-9249.858084283142,5442.514789412784
40391.77577034926,-27605.48985486731,13509.075569324837
52694.43169930135,-10553.177073139057,27139.03601169293
88521.959621118,-37597.42980566277,43136.15938725089
11560.126375226793,-42689.40794729543,-17618.55264793725
552.8364815848598,-3244.7983811578224,6169.9499862749935
7360.403534369527,-21637.417306352276,-14903.409545255097
115138.57644265908,-21332.648249694466,96237.16277809354
103530.06760265613,-13826.834285617702,86760.80826067385
45492.21550982462,-81058.25501301527,-22000.205644910824
45879.185925267346,-52721.840403842456,-8846.180256516749
54686.71147037562,-35841.412252451395,21163.720139272707
9641.101431927607,-37587.18611476649,-16485.783241418234
122910.47803856508,-18581.077326878276,96555.68586322773
27130.481717315903,-76147.14227136114,-33428.7687090763
24155.539966393422,-35583.53740002627,-26732.611531066614
36585.84663113405,-39166.99732065849,13715.270621603548
2405.2332145988607,-59347.928126147155,-60669.45075106804
9093.085252463616,-9609.116307863234,-2943.0185336524364
66976.95452119816,-49362.97605373797,-1286.1232443692388
4321.413783592179,-6516.357956970998,-6742.891347155748
46210.11094925578,-12709.267324980434,23102.7783140065
14075.00168002204,-12266.599088106836,-4268.060861819522
24657.112846259417,-115226.62866757846,-91942.62547920784
17032.6095977073,-58250.39029117327,-31639.86454873692
21977.423886142675,-36236.39897954664,-12182.941579397708
63478.19933193434,-38954.742702606425,27600.22316333905
17628.576980277543,-24771.07739052393,-18097.69429870201
41782.17653528511,-88175.26591527605,-55200.630276018244
32317.989334513088,-20570.776239631676,29734.46327839453
54483.29615463392,-14366.134970465126,32765.150836536333
138096.08237564846,-5339.202838204552,149318.96205801688
65945.26356275214,-46282.2215364936,17232.430037449874
12099.780662202365,-39777.87845916607,-27655.21843552867
1583.9839412128922,-14552.545285472528,-2264.9097419603386
15208.465100279394,-765.4860286317323,27161.90329103423
45203.03259365486,-54790.029483319246,-10695.122492455259
2639.7639049887343,-344.51007312790665,-1587.1767033545611
34295.29780130944,-36491.46241980714,-2755.369103719831
45421.44199937801,-105454.95473819436,-56653.937456495165
20341.59389690502,-17269.529749108766,11985.101016493807
73682.49795733673,-8035.340431461207,65689.45611581704
5635.9457382339,-36610.28292359394,-24785.474205128507
3905.5252896123507,-50969.08803027976,-30679.965417958003
65132.37051081964,-23718.190895667016,45227.27573780047
34208.51133315343,-102369.5170920925,-65044.4771988913
58302.13278665704,-1591.541641276849,41521.482894479515
28531.199956442866,-21083.54006785721,-18859.64147970498
14144.81268792658,-38023.777420493345,-19995.207440265083
85491.1849285598,-59554.60477292037,24988.337842830708
80326.0781980095,-5926.306804798647,69251.94464406343
59322.44098545607,-48283.659642121274,13474.083385198244
15882.680749401603,-24136.247621994895,-8857.604164562375
44608.043986173216,-15152.945805083378,40732.900687428824
22390.498778991103,-4237.059303434782,19014.5481581461
4802.536730332661,-60140.21131812765,-62806.907438496666
124634.99217688208,-5133.37391628933,129403.28065018564
7356.522440976001,-11122.688346672974,-5937.476655158998
150024.53265613812,-10276.633215831625,145013.2662770296
29530.05063954361,-61534.7281110093,-36778.7845333937
10236.51409567329,-33506.61737178388,-29768.372131084958
39033.49230758683,-47789.43174931922,-7914.257139875432
103157.08971410293,-8649.183965796788,94636.19218374298
65880.38895652369,-29414.807249296984,41263.85206089504
82139.69130368787,-25441.162863676076,54012.07090691437
53761.88575852013,-53662.38822578752,-18264.10030497136
58927.69180707661,-70961.61303630222,-16361.6600651095
94588.59940251397,-366.93808226913745,102159.84599168299
14361.975777006006,-33627.57002668608,-22239.35504211114
33610.883308562064,-1596.8275213866823,29550.2217620299
12500.656455306116,-23879.238221096686,-1514.8167067311988
219777.92087026648,-10174.85011709658,202483.33848058066
144173.18936602073,-10992.088935883856,117753.06824770787
2011.2550602689544,-13060.345490373515,-12655.401625359504
61136.57815978645,-29129.730154147837,27165.10849315124
129679.17787376278,-12196.21904348502,107820.49563274521
9957.641269392501,-39581.403119783055,-31377.54640937746
41960.14588229511,-15551.996363214876,31323.20599154807
123543.2632062765,-2124.0451924076638,121326.33239819069
1726.7761772105907,-45940.96945750001,-41144.38255342704
59770.52284464427,-10096.016788551415,67808.58304124708
17644.74823726064,-17009.547379828287,-2793.587758143289
129112.4335677838,-34697.78361095477,97198.13630327572
177123.49613111265,-12124.506260714934,159906.85624440637
144358.68406204873,-1747.4911147169425,134147.59574846204
32143.07025992291,-14048.363785564421,12245.629940180794
99040.5353367679,-86713.38747504097,7539.562146510046
93071.36366495394,-30794.419820133364,65871.70182029183
19217.02607597672,-33394.64906085125,9313.134882133047
88279.87706973265,-30013.180702084155,51106.2620048901
1885.4897634454862,-6656.5355378631775,-8937.298830572316
45350.432014390346,-16255.759365326767,28463.442517951094
13068.812059864285,-41701.819142960216,-24675.01859599846
6423.888373582203,-3206.613661630909,5852.782831499144
4003.7671652191375,-9765.787489298851,7078.937615401458
59583.89748441185,-9702.14223924306,25617.834539816704
20766.300653428352,-16970.015521379428,-20073.013569907802
64506.821861018885,-117918.96399838968,-58370.923857472284
3379.4967744737164,-2096.6657548836897,12255.832895027113
18938.01907088391,-21937.99706117842,-18656.45830635047
38771.17572000247,-5930.2938202653395,2764.558502799562
78204.86666689937,-105881.02755677322,-21964.366827681763
19191.480352007948,-3607.5757546662753,18020.476834368816
49160.45432010813,-15505.361303392163,22753.00894872167
108568.0829362135,-40169.156471031245,58543.53045797294
47837.82545360431,-36578.11946109468,1562.268796162889
13260.782148292474,-16483.28469059729,-2117.149367565416
1235.1706872077611,-12763.491867954614,-17791.473942576922
102049.08431870906,-15205.624543023778,91784.09896544048
1074.9432080130657,-9207.01764810118,-36678.341069132024
103852.88833020852,-6894.961286140125,88389.4083927904
37638.18602347772,-19793.675756051405,6583.970658315811
139899.59213963314,-9381.126178618053,127955.05917729017
80168.62615115626,-10167.646939011414,64620.50162724347
309109.72054236627,-32079.416981495524,285008.74135982845
21593.930842414185,-103768.60707918947,-100768.04395337588
72876.26295557289,-27762.75980828002,45568.41791060039
25702.45013114704,-2403.1139657983526,28882.700397465745
32684.365214259564,-2357.7802346565322,48893.05934522257
49376.64538140577,-90738.2897229729,-46179.30405250188
103445.7032016195,-10584.363441550782,96105.92580359388
207019.85184206543,-2897.540289624203,186083.68362681757
73109.85551696125,-27417.151432764724,21773.14204106629
27044.20967955709,-29316.974139017515,6174.979298356575
27353.47879095121,-31366.778424693952,-4068.9025702234485
66890.88879868329,-9334.745900086979,69341.26979658054
13641.456002979716,-456.7804165467334,-549.3533032645082
5853.333479033074,-100585.39323623889,-89533.0383619183
21895.966579705826,-8666.205285577975,31917.939699566385
16930.4553208913,-33812.787073384825,-12685.275668920867
17570.734486615278,-36789.60673350228,-16453.057190976517
13303.058297974838,-28248.82674575459,-14860.207639536255
2150.239046867366,-11258.585954522678,-24817.161478914433
901.7801415974529,-9486.407730976978,4971.101767723956
219998.89895561512,-27314.350896610766,186575.9716609537
27910.9873446051,-60318.88252481971,-27363.062616384443
24251.936372765893,-87973.5588282769,-79351.96552122355
56916.63243132236,-3358.324354722814,41763.71143152175
12311.262797046667,-5046.47540589291,21615.661383376115
149747.8126869888,-86869.14779096757,59405.64200644279
77169.6390937793,-40015.06841426168,51687.325439943066
4683.181932050347,-64365.85699033341,-60464.98164886823
27028.23870166949,-6793.193116499762,1816.0678555911509
105647.14800704266,-26571.81801794127,87996.00598641859
144778.0801560416,-36233.36056713244,102645.79641135308
31499.372155069617,-34193.51959047533,4292.740699764725
47519.70862882183,-15735.147345118303,32036.669959104343
9138.119462839928,-465.4387039324492,-6758.501520521224
236472.23430464065,-26234.752532720137,211880.4294256262
13176.908250884164,-8754.780971355436,26384.35870105672
143000.4665746944,-17948.98120043101,129981.34995940799
52440.652973428005,-94804.7777850163,-42939.30234164292
46791.1111436097,-15276.573329091365,42267.97183408731
35942.58762962206,-54940.268205433254,-16890.995923780087
